respondent_id,item_id,position_row,position_col,scroll_rows_visible,response
R070,I033,6,2,6,unseen
R070,I198,0,2,6,neutral
R070,I052,1,2,6,liked
R070,I045,4,4,6,liked
R070,I155,,,6,chosen
R071,I176,6,4,6,unseen
R071,I166,8,2,6,unseen
R071,I102,7,3,6,unseen
R071,I007,3,0,6,disliked
R071,I154,1,3,6,liked
R071,I080,0,3,6,disliked
R071,I085,4,4,6,disliked
R071,I161,7,0,6,unseen
R071,I053,0,2,6,liked
R071,I180,3,4,6,disliked
R071,I041,9,2,6,unseen
R071,I124,2,0,6,neutral
R071,I074,2,3,6,disliked
R071,I067,3,1,6,liked
R071,I138,7,4,6,unseen
R071,I078,9,3,6,unseen
R071,I027,4,3,6,liked
R071,I011,7,2,6,unseen
R071,I022,8,3,6,unseen
R071,I178,9,4,6,unseen
R071,I148,0,0,6,disliked
R071,I194,5,3,6,neutral
R071,I003,0,1,6,neutral
R071,I010,5,4,6,neutral
R071,I173,1,1,6,neutral
R071,I172,6,1,6,unseen
R071,I026,5,2,6,neutral
R071,I079,0,4,6,liked
R071,I048,8,4,6,unseen
R071,I015,8,0,6,unseen
R071,I169,5,1,6,liked
R071,I070,9,0,6,unseen
R071,I084,6,3,6,unseen
R071,I106,4,0,6,neutral
R071,I149,2,1,6,disliked
R071,I108,3,2,6,disliked
R071,I016,1,2,6,disliked
R071,I008,1,4,6,liked
R071,I096,8,1,6,unseen
R071,I058,9,1,6,unseen
R071,I181,6,0,6,unseen
R071,I158,5,0,6,liked
R071,I185,2,2,6,disliked
R071,I122,2,4,6,neutral
R071,I062,4,2,6,liked
R071,I063,7,1,6,unseen
R071,I089,1,0,6,disliked
R071,I157,6,2,6,unseen
R071,I151,3,3,6,neutral
R071,I187,4,1,6,disliked
R071,I158,,,6,chosen
R072,I083,5,1,6,disliked
R072,I109,0,4,6,liked
R072,I150,7,3,6,unseen
R072,I001,1,2,6,neutral
R072,I151,5,0,6,neutral
R072,I122,9,1,6,unseen
R072,I116,8,0,6,unseen
R072,I147,7,2,6,unseen
R072,I184,6,3,6,unseen
R072,I003,8,2,6,unseen
R072,I007,7,4,6,unseen
R072,I077,3,1,6,neutral
R072,I117,8,3,6,unseen
R072,I114,1,1,6,liked
R072,I028,1,3,6,liked
R072,I046,4,3,6,liked
R072,I045,6,1,6,unseen
R072,I159,0,3,6,disliked
R072,I127,4,2,6,liked
R072,I138,2,1,6,liked
R072,I200,3,0,6,neutral
R072,I179,5,3,6,liked
R072,I100,7,1,6,unseen
R072,I143,6,4,6,unseen
R072,I057,0,2,6,neutral
R072,I101,4,4,6,neutral
R072,I086,1,4,6,neutral
R072,I060,5,4,6,liked
R072,I113,6,0,6,unseen
R072,I084,6,2,6,unseen
R072,I039,5,2,6,liked
R072,I006,3,2,6,liked
R072,I090,9,3,6,unseen
R072,I023,3,4,6,disliked
R072,I002,8,1,6,unseen
R072,I092,2,4,6,disliked
R072,I107,2,0,6,liked
R072,I137,2,2,6,neutral
R072,I186,9,0,6,unseen
R072,I061,4,1,6,disliked
R072,I063,7,0,6,unseen
R072,I104,0,1,6,disliked
R072,I008,1,0,6,liked
R072,I172,2,3,6,liked
R072,I078,0,0,6,neutral
R072,I016,8,4,6,unseen
R072,I011,4,0,6,liked
R072,I148,9,2,6,unseen
R072,I071,9,4,6,unseen
R072,I178,3,3,6,disliked
R072,I011,,,6,chosen
R073,I109,5,4,5,unseen
R073,I035,7,2,5,unseen
R073,I118,5,3,5,unseen
R073,I112,2,0,5,neutral
R073,I199,3,0,5,neutral
R073,I006,8,1,5,unseen
R073,I004,2,4,5,liked
R073,I047,5,0,5,unseen
R073,I186,6,1,5,unseen
R073,I018,0,1,5,liked
R073,I156,7,0,5,unseen
R073,I159,3,3,5,neutral
R073,I076,0,0,5,neutral
R073,I110,3,1,5,liked
R073,I157,1,3,5,liked
R073,I181,7,4,5,unseen
R073,I128,5,2,5,unseen
R073,I062,1,1,5,disliked
R073,I182,6,4,5,unseen
R073,I068,4,1,5,neutral
R073,I185,9,1,5,unseen
R073,I038,6,3,5,unseen
R073,I072,8,3,5,unseen
R073,I091,5,1,5,unseen
R073,I187,6,0,5,unseen
R073,I188,4,0,5,liked
R073,I016,8,2,5,unseen
R073,I095,4,3,5,liked
R073,I060,2,3,5,neutral
R073,I094,2,2,5,neutral
R073,I138,3,4,5,disliked
R073,I037,3,2,5,liked
R073,I117,9,4,5,unseen
R073,I103,7,1,5,unseen
R073,I152,6,2,5,unseen
R073,I135,0,2,5,neutral
R073,I065,1,2,5,neutral
R073,I170,1,0,5,liked
R073,I017,0,3,5,disliked
R073,I149,9,2,5,unseen
R073,I167,9,0,5,unseen
R073,I089,4,2,5,liked
R073,I098,2,1,5,neutral
R073,I024,1,4,5,liked
R073,I074,8,4,5,unseen
R073,I154,9,3,5,unseen
R073,I083,8,0,5,unseen
R073,I053,0,4,5,neutral
R073,I133,7,3,5,unseen
R073,I032,4,4,5,liked
R073,I024,,,5,chosen
R074,I026,0,2,9,liked
R074,I195,1,1,9,liked
R074,I061,7,0,9,disliked
R074,I111,2,3,9,neutral
R074,I057,3,2,9,liked
R074,I192,1,0,9,liked
R074,I198,8,1,9,disliked
R074,I183,3,4,9,liked
R074,I182,0,4,9,liked
R074,I079,6,4,9,neutral
R074,I174,3,0,9,disliked
R074,I032,0,1,9,neutral
R074,I125,5,3,9,neutral
R074,I123,1,4,9,neutral
R074,I180,5,2,9,liked
R074,I129,6,2,9,neutral
R074,I200,8,3,9,neutral
R074,I086,5,0,9,neutral
R074,I165,1,3,9,disliked
R074,I052,5,4,9,liked
R074,I124,4,2,9,neutral
R074,I145,2,4,9,neutral
R074,I130,7,1,9,neutral
R074,I014,4,1,9,liked
R074,I187,4,4,9,liked
R074,I194,9,0,9,unseen
R074,I010,1,2,9,disliked
R074,I181,9,4,9,unseen
R074,I148,7,4,9,neutral
R074,I006,2,1,9,disliked
R074,I036,6,1,9,liked
R074,I060,8,0,9,liked
R074,I056,4,3,9,liked
R074,I156,5,1,9,neutral
R074,I072,9,3,9,unseen
R074,I041,9,2,9,unseen
R074,I077,8,2,9,liked
R074,I116,0,0,9,neutral
R074,I135,3,3,9,disliked
R074,I106,2,0,9,neutral
R074,I021,7,2,9,neutral
R074,I083,9,1,9,unseen
R074,I155,6,0,9,neutral
R074,I068,6,3,9,neutral
R074,I059,8,4,9,neutral
R074,I055,3,1,9,liked
R074,I149,0,3,9,neutral
R074,I105,4,0,9,liked
R074,I040,2,2,9,disliked
R074,I100,7,3,9,liked
R074,I187,,,9,chosen
R075,I160,6,1,7,liked
R075,I076,4,4,7,disliked
R075,I188,8,1,7,unseen
R075,I066,8,2,7,unseen
R075,I189,1,1,7,neutral
R075,I113,5,4,7,neutral
R075,I082,8,0,7,unseen
R075,I004,9,3,7,unseen
R075,I136,9,1,7,unseen
R075,I144,1,0,7,disliked
R075,I114,7,4,7,unseen
R075,I121,9,4,7,unseen
R075,I059,4,3,7,neutral
R075,I180,6,0,7,liked
R075,I154,5,0,7,liked
R075,I056,4,1,7,neutral
R075,I134,1,3,7,disliked
R075,I167,6,2,7,disliked
R075,I052,0,2,7,liked
R075,I071,4,0,7,liked
R075,I068,3,0,7,neutral
R075,I123,7,1,7,unseen
R075,I063,3,3,7,liked
R075,I146,3,2,7,disliked
R075,I029,0,0,7,liked
R075,I093,7,3,7,unseen
R075,I049,1,4,7,liked
R075,I077,2,3,7,neutral
R075,I125,2,0,7,disliked
R075,I080,6,4,7,liked
R075,I171,6,3,7,neutral
R075,I045,5,1,7,neutral
R075,I057,2,1,7,neutral
R075,I199,7,0,7,unseen
R075,I088,5,3,7,disliked
R075,I027,8,3,7,unseen
R075,I058,5,2,7,neutral
R075,I081,8,4,7,unseen
R075,I117,0,3,7,neutral
R075,I165,3,4,7,liked
R075,I012,1,2,7,liked
R075,I084,4,2,7,disliked
R075,I158,2,2,7,neutral
R075,I011,9,0,7,unseen
R075,I062,9,2,7,unseen
R075,I015,2,4,7,liked
R075,I166,7,2,7,unseen
R075,I185,3,1,7,disliked
R075,I031,0,1,7,neutral
R075,I030,0,4,7,liked
R075,I165,,,7,chosen
R076,I077,7,3,9,liked
R076,I082,9,3,9,unseen
R076,I036,8,2,9,disliked
R076,I108,2,0,9,neutral
R076,I023,0,4,9,disliked
R076,I127,3,0,9,liked
R076,I080,0,1,9,disliked
R076,I033,1,3,9,disliked
R076,I180,6,3,9,disliked
R076,I183,1,4,9,liked
R076,I089,1,1,9,liked
R076,I043,4,2,9,neutral
R076,I192,9,2,9,unseen
R076,I098,5,3,9,disliked
R076,I058,2,4,9,liked
R076,I053,4,4,9,neutral
R076,I061,4,1,9,liked
R076,I112,0,3,9,neutral
R076,I039,7,0,9,neutral
R076,I031,5,1,9,disliked
R076,I120,4,3,9,neutral
R076,I050,3,2,9,liked
R076,I084,6,1,9,neutral
R076,I074,9,4,9,unseen
R076,I101,6,2,9,disliked
R076,I029,5,4,9,disliked
R076,I063,9,0,9,unseen
R076,I181,3,1,9,disliked
R076,I069,9,1,9,unseen
R076,I007,6,0,9,neutral
R076,I083,8,1,9,liked
R076,I060,2,2,9,liked
R076,I047,2,1,9,neutral
R076,I126,5,2,9,neutral
R076,I165,8,3,9,liked
R076,I134,0,0,9,liked
R076,I102,7,1,9,disliked
R076,I094,7,2,9,disliked
R076,I125,1,2,9,liked
R076,I092,8,4,9,liked
R076,I170,4,0,9,neutral
R076,I178,2,3,9,disliked
R076,I153,5,0,9,liked
R076,I035,3,4,9,neutral
R076,I151,1,0,9,neutral
R076,I135,6,4,9,neutral
R076,I037,8,0,9,liked
R076,I114,3,3,9,neutral
R076,I115,7,4,9,disliked
R076,I010,0,2,9,liked
R076,I050,,,9,chosen
R077,I121,3,3,9,disliked
R077,I012,5,3,9,neutral
R077,I043,9,0,9,unseen
R077,I061,8,4,9,liked
R077,I171,6,0,9,disliked
R077,I070,6,2,9,disliked
R077,I156,5,2,9,neutral
R077,I194,9,4,9,unseen
R077,I005,5,0,9,neutral
R077,I160,2,0,9,neutral
R077,I189,1,4,9,liked
R077,I035,5,1,9,liked
R077,I152,3,0,9,neutral
R077,I078,2,2,9,liked
R077,I030,1,2,9,neutral
R077,I106,9,1,9,unseen
R077,I083,7,0,9,liked
R077,I193,6,1,9,liked
R077,I126,8,1,9,disliked
R077,I094,3,2,9,disliked
R077,I180,0,1,9,liked
R077,I137,8,0,9,liked
R077,I062,2,3,9,disliked
R077,I113,9,2,9,unseen
R077,I011,5,4,9,liked
R077,I186,6,4,9,liked
R077,I037,9,3,9,unseen
R077,I136,2,4,9,disliked
R077,I067,4,4,9,liked
R077,I069,7,1,9,neutral
R077,I016,0,2,9,liked
R077,I162,4,1,9,disliked
R077,I075,8,2,9,neutral
R077,I196,1,3,9,neutral
R077,I010,3,1,9,neutral
R077,I015,0,3,9,disliked
R077,I071,0,0,9,liked
R077,I077,3,4,9,liked
R077,I023,8,3,9,liked
R077,I093,1,0,9,disliked
R077,I184,2,1,9,liked
R077,I153,7,2,9,neutral
R077,I182,7,4,9,liked
R077,I122,7,3,9,liked
R077,I039,4,3,9,neutral
R077,I112,0,4,9,disliked
R077,I124,4,2,9,liked
R077,I056,6,3,9,liked
R077,I001,4,0,9,liked
R077,I151,1,1,9,liked
R077,I180,,,9,chosen
R078,I020,5,3,5,unseen
R078,I192,7,2,5,unseen
R078,I133,2,3,5,liked
R078,I166,0,1,5,neutral
R078,I176,7,3,5,unseen
R078,I031,3,1,5,neutral
R078,I027,8,1,5,unseen
R078,I121,4,3,5,neutral
R078,I078,6,0,5,unseen
R078,I009,2,2,5,neutral
R078,I057,4,4,5,disliked
R078,I099,9,1,5,unseen
R078,I191,4,1,5,disliked
R078,I070,3,4,5,liked
R078,I006,8,4,5,unseen
R078,I056,3,3,5,disliked
R078,I148,1,0,5,liked
R078,I131,2,1,5,liked
R078,I004,5,4,5,unseen
R078,I003,1,2,5,neutral
R078,I075,1,1,5,disliked
R078,I021,2,0,5,neutral
R078,I094,0,0,5,liked
R078,I186,9,3,5,unseen
R078,I041,7,1,5,unseen
R078,I178,5,1,5,unseen
R078,I007,8,3,5,unseen
R078,I127,5,0,5,unseen
R078,I156,7,0,5,unseen
R078,I079,1,4,5,liked
R078,I154,3,2,5,liked
R078,I153,6,4,5,unseen
R078,I074,4,2,5,liked
R078,I152,8,2,5,unseen
R078,I173,6,2,5,unseen
R078,I149,3,0,5,neutral
R078,I088,2,4,5,neutral
R078,I089,9,4,5,unseen
R078,I128,6,3,5,unseen
R078,I167,7,4,5,unseen
R078,I109,0,2,5,liked
R078,I123,5,2,5,unseen
R078,I065,1,3,5,liked
R078,I026,9,2,5,unseen
R078,I045,6,1,5,unseen
R078,I119,4,0,5,neutral
R078,I134,0,4,5,neutral
R078,I111,8,0,5,unseen
R078,I196,0,3,5,liked
R078,I107,9,0,5,unseen
R078,I094,,,5,chosen
R079,I041,3,2,7,neutral
R079,I004,1,2,7,disliked
R079,I126,0,2,7,liked
R079,I154,2,0,7,disliked
R079,I118,3,3,7,neutral
R079,I121,3,1,7,neutral
R079,I112,5,0,7,disliked
R079,I072,2,1,7,neutral
R079,I197,7,4,7,unseen
R079,I047,7,3,7,unseen
R079,I103,7,2,7,unseen
R079,I179,4,4,7,liked
R079,I166,1,0,7,liked
R079,I091,9,1,7,unseen
R079,I008,7,1,7,unseen
R079,I065,6,4,7,neutral
R079,I136,8,3,7,unseen
R079,I088,2,3,7,neutral
R079,I097,0,3,7,liked
R079,I177,8,0,7,unseen
R079,I025,8,2,7,unseen
R079,I130,0,0,7,neutral
R079,I059,1,3,7,disliked
R079,I178,9,3,7,unseen
R079,I064,6,1,7,neutral
R079,I158,1,4,7,neutral
R079,I028,9,0,7,unseen
R079,I063,4,2,7,liked
R079,I044,6,3,7,disliked
R079,I189,4,1,7,liked
R079,I196,4,0,7,liked
R079,I151,8,1,7,unseen
R079,I182,9,2,7,unseen
R079,I080,2,2,7,neutral
R079,I027,1,1,7,neutral
R079,I089,0,1,7,neutral
R079,I094,3,4,7,neutral
R079,I132,5,4,7,disliked
R079,I188,2,4,7,liked
R079,I054,6,0,7,disliked
R079,I099,8,4,7,unseen
R079,I171,0,4,7,disliked
R079,I007,9,4,7,unseen
R079,I035,7,0,7,unseen
R079,I062,6,2,7,neutral
R079,I128,4,3,7,neutral
R079,I071,5,3,7,liked
R079,I068,5,2,7,disliked
R079,I038,3,0,7,disliked
R079,I019,5,1,7,neutral
R079,I179,,,7,chosen
R080,I061,0,1,5,disliked
R080,I191,8,1,5,unseen
R080,I001,6,4,5,unseen
R080,I012,2,1,5,liked
R080,I107,0,0,5,liked
R080,I008,4,1,5,neutral
R080,I036,5,4,5,unseen
R080,I072,0,3,5,neutral
R080,I014,9,2,5,unseen
R080,I050,7,0,5,unseen
R080,I100,3,4,5,neutral
R080,I166,6,2,5,unseen
R080,I073,6,1,5,unseen
R080,I196,3,3,5,liked
R080,I039,3,1,5,neutral
R080,I040,6,3,5,unseen
R080,I095,2,2,5,liked
R080,I151,9,0,5,unseen
R080,I028,8,3,5,unseen
R080,I143,9,4,5,unseen
R080,I167,9,3,5,unseen
R080,I121,5,1,5,unseen
R080,I080,1,4,5,liked
R080,I057,1,0,5,liked
R080,I091,9,1,5,unseen
R080,I037,7,3,5,unseen
R080,I030,8,2,5,unseen
R080,I062,8,4,5,unseen
R080,I054,6,0,5,unseen
R080,I168,5,2,5,unseen
R080,I017,3,2,5,neutral
R080,I060,3,0,5,neutral
R080,I027,0,4,5,liked
R080,I173,7,4,5,unseen
R080,I146,2,4,5,liked
R080,I110,7,1,5,unseen
R080,I069,2,0,5,liked
R080,I031,0,2,5,neutral
R080,I186,1,2,5,liked
R080,I046,4,2,5,liked
R080,I004,5,0,5,unseen
R080,I051,1,1,5,liked
R080,I081,4,4,5,liked
R080,I180,2,3,5,liked
R080,I044,8,0,5,unseen
R080,I064,5,3,5,unseen
R080,I162,1,3,5,disliked
R080,I126,4,0,5,liked
R080,I011,7,2,5,unseen
R080,I197,4,3,5,liked
R080,I180,,,5,chosen
